isocode	concept	form	wordLength	longestClusterLength	vowConsRatio
fin	SUMMER	kɛsæ	4	1	1.0
fin	AUTUMN	sʏksʏ	4	2	0.6875
fin	WINTER	tɑlʋi	5	2	0.6875
fin	JANUARY	tɑmːikuː	6	1	1.0
fin	FEBRUARY	hɛlmikuː	7	2	0.7619047619047619
fin	MARCH	mɑːliskuː	7	2	0.7619047619047619
fin	APRIL	hʊxtikuː	7	2	0.7619047619047619
fin	MAY (MONTH)	tɔwkɔkuː	7	2	0.7619047619047619
fin	JUNE	kɛsækuː	6	1	1.0
fin	JULY	hɛi̯nækuː	7	1	1.3125
fin	AUGUST	ɛlɔkuː	5	1	1.4545454545454546
fin	SEPTEMBER	syːskuː	5	2	0.6875
fin	OCTOBER	lɔkɑkuː	6	1	1.0
fin	NOVEMBER	mɑrːɑskuː	7	2	0.7619047619047619
fin	DECEMBER	jɔwlʊkuː	7	2	0.7619047619047619
fin	MONDAY	mɑːnɑntɑi̯	8	2	1.0
fin	TUESDAY	tiːstɑi̯	6	2	1.0
fin	WEDNESDAY	kɛskiʋiːkːɔ	9	2	0.8076923076923077
fin	THURSDAY	tɔrstɑi̯	6	3	0.7619047619047619
fin	FRIDAY	pɛrjɑntɑi̯	9	2	0.8076923076923077
fin	SATURDAY	lɑwɑntɑi̯	8	2	1.0
fin	SUNDAY	sʊnːʊntɑi̯	8	2	1.0
fin	BIG	isɔ	3	1	1.8333333333333335
fin	BIG	suːri	4	1	1.0
fin	SMALL	piɛ̯ni	5	1	1.4545454545454546
fin	LONG	pitkæ	5	2	0.6875
fin	SHORT	lʏhʏt	5	1	0.6875
fin	WIDE	lɛʋɛæ	5	1	1.4545454545454546
fin	NARROW	kɑpɛɑ	5	1	1.4545454545454546
fin	DENSE	tɑːjɑ	4	1	1.0
fin	THICK	pɑksʊ	4	2	0.6875
fin	THIN (OF SHAPE OF OBJECT)	ɔhʊt	4	1	1.0
fin	FINE OR THIN	hiɛ̯nɔ	5	1	1.4545454545454546
fin	SOLID	lʊjɑ	4	1	1.0
fin	FLAT	litːɛæ	5	1	1.4545454545454546
fin	FLAT	tɑsɑi̯nɛn	8	1	1.0
fin	SMOOTH	silɛæ	5	1	1.4545454545454546
fin	SMOOTH	silɔi̯nɛn	8	1	1.0
fin	HARD	kɔʋɑ	4	1	1.0
fin	SOFT	pɛxmɛæ	6	2	1.0
fin	ROUND	pyœ̯rɛæ	6	1	1.909090909090909
fin	POINTED	tɛræʋæ	6	1	1.0
fin	SHARP	tɛræʋæ	6	1	1.0
fin	BLUNT	tʏlsæ	4	2	0.6875
fin	HEAVY	rɑskɑs	6	2	0.5238095238095238
fin	HEAVY	pɑi̯nɑʋɑ	7	1	1.3125
fin	BEAUTIFUL	kɑwnis	6	2	0.5238095238095238
fin	HOT	kuːmɑ	4	1	1.0
fin	WARM	læmːin	5	1	0.6875
fin	COLD	kʏlmæ	5	2	0.6875
fin	COLD	ʋilui̯nɛn	8	1	1.0
fin	COLD (OF WEATHER)	ʋiːlɛæ	5	1	1.4545454545454546
fin	FRESH	tuɔ̯rɛ	5	1	1.4545454545454546
fin	DAMP	kɔstɛɑ	6	2	1.0
fin	WET	mærkæ	5	2	0.6875
fin	DRY	kui̯ʋɑ	5	1	1.4545454545454546
fin	FULL	tæɥsi	4	2	0.6875
fin	EMPTY	tʏhjæ	5	2	0.6875
fin	CLOSED	sʊljɛtːʊ	7	2	0.7619047619047619
fin	CLEAN	pʊxdɑs	6	2	0.5238095238095238
fin	DIRTY	likɑi̯nɛn	8	1	1.0
fin	RAW	rɑːkɑ	4	1	1.0
fin	RIPE	kʏpsæ	4	2	0.6875
fin	TASTY	hɛrkʊlːinɛn	10	2	0.6774193548387097
fin	SWEET	mɑkɛɑ	5	1	1.4545454545454546
fin	BITTER	kɑrʋɑs	6	2	0.5238095238095238
fin	BITTER	kitkɛræ	7	2	0.7619047619047619
fin	SOUR	hɑpɑn	5	1	0.6875
fin	BRIGHT	kirkɑs	6	2	0.5238095238095238
fin	BRIGHT	ʋɑlɔi̯sɑ	7	1	1.3125
fin	DARK	pimɛæ	5	1	1.4545454545454546
fin	BLACK	mʊstɑ	5	2	0.6875
fin	WHITE	ʋɑlkɛɑ	6	2	1.0
fin	RED	pʊnɑi̯nɛn	8	1	1.0
fin	YELLOW	kɛltɑi̯nɛn	9	2	0.8076923076923077
fin	BLUE	sininɛn	7	1	0.7619047619047619
fin	GREEN	ʋixrɛæ	6	2	1.0
fin	GREY	hɑrmɑː	5	2	0.6875
fin	COLORFUL	kirjɑʋɑ	7	2	0.7619047619047619
fin	CHEAP	hɑlpɑ	5	2	0.6875
fin	CHEAP	huɔ̯kɛɑ	6	1	1.909090909090909
fin	EXPENSIVE	kɑlːis	5	1	0.6875
fin	PRECIOUS	ɑrʋɔkɑs	7	2	0.7619047619047619
fin	BLIND	sɔkɛɑ	5	1	1.4545454545454546
fin	DEAF	kuːrɔ	4	1	1.0
fin	POWERFUL	ʋækɛʋæ	6	1	1.0
fin	POWERFUL	ʋɔi̯mɑkɑs	8	1	1.0
fin	STRONG	ʋɑxʋɑ	5	2	0.6875
fin	WEAK	hɛi̯kːɔ	5	1	1.4545454545454546
fin	FAT (OBESE)	lihɑʋɑ	6	1	1.0
fin	THIN (SLIM)	hɔi̯kːɑ	5	1	1.4545454545454546
fin	THIN (SLIM)	sɔlɑkːɑ	6	1	1.0
fin	GOOD-LOOKING	sɔmɑ	4	1	1.0
fin	GOOD-LOOKING	siɛ̯ʋæ	5	1	1.4545454545454546
fin	EVIL	pɑhɑ	4	1	1.0
fin	EVIL	hæi̯jʏ	5	1	1.4545454545454546
fin	STUPID	tʏxmæ	5	2	0.6875
fin	STUPID	tʏpɛræ	6	1	1.0
fin	LAZY	lɑi̯skɑ	6	2	1.0
fin	DILIGENT	ɑxkɛrɑ	6	2	1.0
fin	STINGY	sɑi̯tɑ	5	1	1.4545454545454546
fin	CLEVER	ælʏkæs	6	1	1.0
fin	DEXTEROUS	tɑi̯tɑʋɑ	7	1	1.3125
fin	DEAR	rɑkɑs	5	1	0.6875
fin	MERRY	hɑwskɑ	5	3	0.5238095238095238
fin	MERRY	ilɔi̯nɛn	7	1	1.3125
fin	GENTLE	lɑwhɑ	4	2	0.6875
fin	GENTLE	lɛmpɛæ	6	2	1.0
fin	BE HUNGRY	nælkæi̯nɛn	9	2	0.8076923076923077
fin	SICK	sɑi̯rɑs	6	1	1.0
fin	NAKED	ɑlɑstɔn	7	2	0.7619047619047619
fin	SAD	sʊrʊlːinɛn	9	1	0.8076923076923077
fin	SAD	mʊrhɛːlːinɛn	9	2	0.6774193548387097
fin	LIVING	ɛlæʋæ	5	1	1.4545454545454546
fin	GOOD	hʏʋæ	4	1	1.0
fin	BAD	pɑhɑ	4	1	1.0
fin	BAD	huɔ̯nɔ	5	1	1.4545454545454546
fin	CORRECT (RIGHT)	ɔi̯kɛɑ	5	1	3.5000000000000004
fin	SEVERE	pɑhɑ	4	1	1.0
fin	TRUE	tɔsi	4	1	1.0
fin	OLD	ʋɑnhɑ	4	2	0.6875
fin	NEW	uːsi	3	1	1.8333333333333335
fin	FORMER	ɛntinɛn	7	2	0.7619047619047619
fin	FORMER	mui̯nɑi̯nɛn	9	1	1.2380952380952381
fin	OLD (AGED)	ʋɑnhɑ	4	2	0.6875
fin	YOUNG	nuɔ̯ri	5	1	1.4545454545454546
fin	POOR	kœɥhæ	4	2	0.6875
fin	RICH	rikɑs	5	1	0.6875
fin	FAMILIAR	tʊtːʊ	4	1	1.0
fin	FAMILIAR	tʊnːɛtːʊ	6	1	1.0
fin	FOREIGN	ʋiɛ̯rɑs	6	1	1.0
fin	DIFFERENT	ɛri	3	1	1.8333333333333335
fin	DIFFERENT	ɛrilɑi̯nɛn	9	1	1.2380952380952381
fin	NEAR	læhɛi̯nɛn	8	1	1.0
fin	FAR	ɛtæi̯nɛn	7	1	1.3125
fin	LEFT	ʋɑsɛn	5	1	0.6875
fin	RIGHT	ɔi̯kɛɑ	5	1	3.5000000000000004
fin	OTHER	muː	2	1	1.0
fin	OTHER	tɔi̯nɛn	6	1	1.0
fin	FIRST	ɛnsimːæi̯nɛn	9	2	1.0
fin	SECOND	tɔi̯nɛn	6	1	1.0
fin	THIRD	kɔlmɑs	6	2	0.5238095238095238
fin	LAST (FINAL)	ʋiːmɛi̯nɛn	8	1	1.0
fin	ALONE	ʏksin	4	2	0.6875
fin	IMMEDIATELY	ʏxdɛlːæ kɛrtɑː	12	2	0.8387096774193549
fin	TOGETHER	ʏxdɛsːæ	6	2	1.0
fin	SUDDENLY	ækːiæ	4	1	2.666666666666667
fin	INSTANTLY	hɛti	4	1	1.0
fin	NOW	nʏt	3	1	0.5454545454545454
fin	TODAY	tænæːn	5	1	0.6875
fin	TOMORROW	huɔ̯mɛnːɑ	7	1	1.3125
fin	SOON	piɑn	4	1	1.0
fin	THEN	sitːɛn	5	1	0.6875
fin	YESTERDAY	ɛi̯lɛn	5	1	1.4545454545454546
fin	ONCE (IN THE PAST)	ɑi̯kɑnɑːn	7	1	1.3125
fin	AT THAT TIME	silːɔi̯n	6	1	1.0
fin	AT THAT TIME	siːhɛn ɑi̯kɑːn	11	1	1.0
fin	AFTERWARDS	sɛn jælkɛːn	10	2	0.5161290322580645
fin	BEFORE	ɛnːɛn	4	1	1.0
fin	AT FIRST	ɛnsin	4	2	0.6875
fin	AT FIRST	ɛnsiksi	5	2	0.7619047619047619
fin	ONE TIME	kɛrːɑn	5	1	0.6875
fin	SOMETIMES	jɔskʊs	6	2	0.5238095238095238
fin	OFTEN	ʊsɛi̯n	5	1	1.4545454545454546
fin	ALWAYS	ɑi̯nɑ	4	1	2.666666666666667
fin	NEVER	ɛi̯ kɔskɑːn	9	2	1.0
fin	HERE	tæsːæ	4	1	1.0
fin	HERE	tæːlːæ	4	1	1.0
fin	HITHER (HERE TO)	tæhæn	5	1	0.6875
fin	FROM HERE	tæstæ	5	2	0.6875
fin	FROM HERE	tæːltæ	5	2	0.6875
fin	THERE	siːnæ	4	1	1.0
fin	THERE	siɛ̯lːæ	5	1	1.4545454545454546
fin	THITHER (THERE TO)	sinːɛ	4	1	1.0
fin	THITHER (THERE TO)	tuɔ̯nːɛ	5	1	1.4545454545454546
fin	STRAIGHT	suɔ̯rɑːn	6	1	1.0
fin	FORWARD	ɛtɛːnpæi̯n	8	2	1.0
fin	BACKWARD	tɑːksɛpæi̯n	8	2	0.8076923076923077
fin	BACK (DIRECTION)	tɑkɑi̯sin	8	1	1.0
fin	DOWN	ɑlɑs	4	1	1.0
fin	ABOVE	ʏlhæːlːæ	5	2	1.0
fin	UP	ʏlœs	4	1	1.0
fin	EVERYWHERE	kɑi̯kːiɑlːɑ	8	1	1.625
fin	NOT	ɛi̯	2	0	11.0
fin	A LITTLE	ʋæhæn	5	1	0.6875
fin	HARDLY	tʊskin	6	2	0.5238095238095238
fin	VERY	kɔʋin	5	1	0.6875
fin	VERY	ɔi̯kɛi̯n	6	1	1.909090909090909
fin	OF THIS KIND (SUCH)	næi̯n	4	1	1.0
fin	STILL (CONTINUING)	ʋiɛ̯læ	5	1	1.4545454545454546
fin	ONLY	ʋɑi̯n	4	1	1.0
fin	ONLY	ɑi̯nɔɑstɑːn	9	2	1.2380952380952381
fin	ALREADY	jɔ	2	1	1.0
fin	AGAIN	tɑːs	3	1	0.5454545454545454
fin	AGAIN	jælːɛːn	5	1	0.6875
fin	IN VAIN	tʊrhɑːn	5	2	0.5238095238095238
fin	IN FRONT OF	ɛdɛsːæ	5	1	1.4545454545454546
fin	BEHIND	tɑkɑnɑ	6	1	1.0
fin	THROUGH	læpi	4	1	1.0
fin	THROUGH	kɑwtːɑ	5	2	0.6875
fin	NEXT TO	ʋiɛ̯rɛsːæ	7	1	1.3125
fin	BETWEEN	ʋælilːæ	6	1	1.0
fin	BECAUSE OF	tɑkiɑ	5	1	1.4545454545454546
fin	BECAUSE OF	ʋuɔ̯ksi	5	2	1.0
fin	THIS	tæmæ	4	1	1.0
fin	THAT	sɛ	2	1	1.0
fin	ALL	kɑi̯kːi	5	1	1.4545454545454546
fin	I	minæ	4	1	1.0
fin	THOU	sinæ	4	1	1.0
fin	HE OR SHE OR IT	hæn	3	1	0.5454545454545454
fin	WE	mɛ	2	1	1.0
fin	YOU	tɛ	2	1	1.0
fin	THEY	hɛ	2	1	1.0
fin	WHAT	mikæ	4	1	1.0
fin	WHO	kɛn	3	1	0.5454545454545454
fin	WHO	kʊkɑ	4	1	1.0
fin	WHERE	misːæ	4	1	1.0
fin	WHITHER (WHERE TO)	mihin	5	1	0.6875
fin	HOW	mitɛn	5	1	0.6875
fin	HOW	kui̯ŋkɑ	6	2	1.0
fin	WHY	miksi	4	2	0.6875
fin	HOW MUCH	pɑljɔŋkɔ	8	2	0.6153846153846154
fin	HOW MUCH	kui̯ŋkɑ pɑljɔn	13	2	0.7222222222222222
fin	ONE	ʏksi	3	2	1.0
fin	TWO	kɑksi	4	2	0.6875
fin	THREE	kɔlmɛ	5	2	0.6875
fin	FOUR	nɛljæ	5	2	0.6875
fin	FIVE	ʋiːsi	4	1	1.0
fin	SIX	kuːsi	4	1	1.0
fin	SEVEN	sɛi̯t͡sɛmæn	8	2	0.8076923076923077
fin	EIGHT	kɑxdɛksɑn	8	2	0.5161290322580645
fin	NINE	ʏxdɛksæn	7	2	0.6153846153846154
fin	TEN	kʏmːɛnɛn	7	1	0.7619047619047619
fin	ELEVEN	ʏksitɔi̯stɑ	9	2	1.0
fin	TWELVE	kɑksitɔi̯stɑ	10	2	0.8387096774193549
fin	TWENTY	kɑksikʏmːɛntæ	11	2	0.7222222222222222
fin	THIRTY	kɔlmɛkʏmːɛntæ	12	2	0.7222222222222222
fin	FORTY	nɛljækʏmːɛntæ	12	2	0.7222222222222222
fin	FIFTY	ʋiːsikʏmːɛntæ	11	2	0.8387096774193549
fin	SIXTY	kuːsikʏmːɛntæ	11	2	0.8387096774193549
fin	SEVENTY	sɛi̯t͡sɛmæŋkʏmːɛntæ	15	2	0.782608695652174
fin	EIGHTY	kɑxdɛksɑŋkʏmːɛntæ	15	2	0.607843137254902
fin	NINETY	ʏxdɛksæŋkʏmːɛntæ	14	2	0.673913043478261
fin	HUNDRED	sɑtɑ	4	1	1.0
fin	THOUSAND	tʊhɑt	5	1	0.6875
fin	AND	jɑ	2	1	1.0
fin	OR	tɑi̯	3	1	1.8333333333333335
fin	STAND	sɛi̯sɔɑ	6	1	1.909090909090909
fin	SIT	istʊɑ	5	2	1.4545454545454546
fin	LIE (REST)	mɑːtɑ	4	1	1.0
fin	HANG	riːpːʊɑ	5	1	1.4545454545454546
fin	BECOME	tʊlːɑ	4	1	1.0
fin	BECOME	jɔwtʊɑ	6	2	1.0
fin	HAPPEN	sɑtːʊɑ	5	1	1.4545454545454546
fin	HAPPEN	tɑpɑxtʊɑ	8	2	1.0
fin	CEASE	lɔpːʊɑ	5	1	1.4545454545454546
fin	CEASE	pæːtːʏæ	5	1	1.4545454545454546
fin	CHANGE (BECOME DIFFERENT)	ʋɑi̯xtʊɑ	7	2	1.3125
fin	CHANGE (BECOME DIFFERENT)	ʋɑi̯xdɛlːɑ	8	2	1.0
fin	SET (HEAVENLY BODIES)	lɑskɛɑ	6	2	1.0
fin	SHINE	pɑi̯stɑː	6	2	1.0
fin	THUNDER (VERB)	jʏristæ	7	2	0.7619047619047619
fin	BLOW (OF WIND)	tuːlːɑ	4	1	1.0
fin	BLOW (OF WIND)	pʊhɑltɑː	7	2	0.7619047619047619
fin	STREAM (FLOW CONTINUOUSLY)	ʋirːɑtɑ	6	1	1.0
fin	FLOW	ʋɑlʊɑ	5	1	1.4545454545454546
fin	FLOW	juɔ̯stɑ	6	2	1.0
fin	SWAY	hɔrjʊɑ	6	2	1.0
fin	SWING (MOVEMENT)	hɛi̯lʊɑ	6	1	1.909090909090909
fin	SWING (MOVEMENT)	ʋæræxdɛlːæ	9	2	0.8076923076923077
fin	FALL	pʊdɔtɑ	6	1	1.0
fin	FALL	lɑŋːɛtɑ	6	1	1.0
fin	BURNING	pɑlɑː	4	1	1.0
fin	SMOKE (EMIT SMOKE)	sɑʋʊtɑ	6	1	1.0
fin	RAIN (RAINING)	sɑtɑː	4	1	1.0
fin	FREEZE	jæːtʏæ	5	1	1.4545454545454546
fin	THAW (DEW)	sʊlɑː	4	1	1.0
fin	MELT	sʊlɑː	4	1	1.0
fin	DRY UP	kui̯ʋʊɑ	6	1	1.909090909090909
fin	BOIL (OF LIQUID)	kiɛ̯hʊɑ	6	1	1.909090909090909
fin	SPOIL (BECOME SPOILED)	mædætæ	6	1	1.0
fin	ROT	mædætæ	6	1	1.0
fin	ROT	mædæntʏæ	8	2	1.0
fin	BREAK (OF ROPE)	rɛʋɛtæ	6	1	1.0
fin	SINK (DISAPPEAR IN WATER)	ʊpɔtɑ	5	1	1.4545454545454546
fin	SINK (DISAPPEAR IN WATER)	ʋɑjɔtɑ	6	1	1.0
fin	PASS	kʊlʊɑ	5	1	1.4545454545454546
fin	EMERGE (APPEAR)	ilmɛstʏæ	8	2	1.0
fin	DISAPPEAR	kɑdɔtɑ	6	1	1.0
fin	SINK (DESCEND)	ʋɑjɔtɑ	6	1	1.0
fin	DECREASE	ʋæhɛtæ	6	1	1.0
fin	INCREASE	kɑsʋɑː	5	2	0.6875
fin	INCREASE	lisæːntʏæ	8	2	1.0
fin	RISE (MOVE UPWARDS)	nɔwstɑ	5	3	0.5238095238095238
fin	GROW	kɑsʋɑː	5	2	0.6875
fin	TWINKLE	kipinœi̯dæ	9	1	1.2380952380952381
fin	CHIME (ACTION)	sɔi̯dɑ	5	1	1.4545454545454546
fin	RING (MAKE SOUND)	sɔi̯dɑ	5	1	1.4545454545454546
fin	TINKLE	kɑlistɑ	7	2	0.7619047619047619
fin	ROAR (OF SEA)	kɔhistɑ	7	2	0.7619047619047619
fin	RUSTLE (OF LEAVES)	kɔhistɑ	7	2	0.7619047619047619
fin	SOUND (OF INSTRUMENT OR VOICE)	sɔi̯dɑ	5	1	1.4545454545454546
fin	BARKING	hɑwkːʊɑ	6	2	1.0
fin	HOWL	ʊlʋɔɑ	5	2	1.4545454545454546
fin	BLOW (WITH MOUTH)	pʊhɑltɑː	7	2	0.7619047619047619
fin	WHISTLE	ʋihɛltæː	7	2	0.7619047619047619
fin	SHOUT	kirkʊɑ	6	2	1.0
fin	GROAN	ʋɔi̯xkiɑ	7	2	1.3125
fin	SHIVER	ʋɑpistɑ	7	2	0.7619047619047619
fin	BE ALIVE	ɛlæː	3	1	1.8333333333333335
fin	BE BORN	sʏntʏæ	6	2	1.0
fin	BREATHE	hɛŋːitːæː	6	1	1.0
fin	DRINK	juɔ̯dɑ	5	1	1.4545454545454546
fin	EAT	syœ̯dæ	5	1	1.4545454545454546
fin	SWALLOW	niɛ̯lːæ	5	1	1.4545454545454546
fin	GET TIRED	uːpʊɑ	4	1	2.666666666666667
fin	FALL ASLEEP	ui̯nɑxtɑː	7	2	1.3125
fin	SLEEP	mɑːtɑ	4	1	1.0
fin	SLEEP	nʊkːʊɑ	5	1	1.4545454545454546
fin	REST	lɛʋætæ	6	1	1.0
fin	BECOME SICK	sɑi̯rɑstʊɑ	9	2	1.2380952380952381
fin	ACHE	særkɛæ	6	2	1.0
fin	ACHE	kiʋistæː	7	2	0.7619047619047619
fin	COUGH	ʏskiæ	5	2	1.4545454545454546
fin	RECOVER	tɔi̯pʊɑ	6	1	1.909090909090909
fin	DIE	kuɔ̯lːɑ	5	1	1.4545454545454546
fin	DIE (FROM ACCIDENT)	sɑːdɑ sʊrmɑnsɑ	12	2	0.7222222222222222
fin	DIE (FROM ACCIDENT)	kuɔ̯lːɑ	5	1	1.4545454545454546
fin	MOVE (ONESELF)	liːkːʊɑ	5	1	1.4545454545454546
fin	BUDGE (ONESELF)	liːkɑxtɑː	7	2	0.7619047619047619
fin	STAND UP	nɔwstɑ	5	3	0.5238095238095238
fin	SIT DOWN	istuːtʊɑ	7	2	1.3125
fin	TUMBLE (FALL DOWN)	kɑːtʊɑ	5	1	1.4545454545454546
fin	WALK	kæʋɛlːæ	6	1	1.0
fin	STEP (VERB)	ɑstʊɑ	5	2	1.4545454545454546
fin	STEP (VERB)	ɑstɛlːɑ	6	2	1.0
fin	WALK (TAKE A WALK)	kæʋɛlːæ	6	1	1.0
fin	BOLT (MOVE IN HASTE)	kiːrɛxtiæ	8	2	1.0
fin	HURRY	kiːrɛxtiæ	8	2	1.0
fin	HURRY	ɔlːɑ kiːrɛi̯sːæːn	12	1	1.1923076923076923
fin	DASH (OF VEHICLE)	rʏnːætæ	6	1	1.0
fin	DASH (OF VEHICLE)	ʋiːlɛtːæː	6	1	1.0
fin	RUN	juɔ̯stɑ	6	2	1.0
fin	JUMP	hʏpætæ	6	1	1.0
fin	CLIMB	kiːʋɛtæ	6	1	1.0
fin	CRAWL	ryœ̯miæ	6	1	1.909090909090909
fin	SWIM	ui̯dɑ	4	1	2.666666666666667
fin	DIVE	sʊkɛltɑː	7	2	0.7619047619047619
fin	ROW	sɔwtɑː	5	2	0.6875
fin	DRIVE	ɑjɑː	3	1	1.8333333333333335
fin	DRIVE	kʊlkɛɑ	6	2	1.0
fin	FLY (MOVE THROUGH AIR)	lɛntæː	5	2	0.6875
fin	GO	kæɥdæ	5	2	0.6875
fin	LEAVE	læxtɛæ	6	2	1.0
fin	LEAVE	pɔi̯stʊɑ	7	2	1.3125
fin	HALT (STOP)	pʏsæxtʏæ	8	2	1.0
fin	HALT (STOP)	sɛi̯sɑxtʊɑ	9	2	1.2380952380952381
fin	ENTER	mɛnːæ sisæːn	10	1	0.8076923076923077
fin	COME	tʊlːɑ	4	1	1.0
fin	ARRIVE	sɑːpʊɑ	5	1	1.4545454545454546
fin	COME BACK	pɑlɑtɑ	6	1	1.0
fin	REMAIN	jæːdæ	4	1	1.0
fin	REMAIN	ʋiːpʏæ	5	1	1.4545454545454546
fin	WAIT (FOR)	ɔdɔtːɑː	5	1	1.4545454545454546
fin	LOOK FOR	ɛt͡siæ	4	2	1.4545454545454546
fin	FIND	lœɥtæː	5	2	0.6875
fin	TRY	ʏritːæː	5	1	1.4545454545454546
fin	PREPARE	ʋɑlmistɑː	8	2	0.6153846153846154
fin	LOVE	pitæː	4	1	1.0
fin	LOVE	rɑkɑstɑː	7	2	0.7619047619047619
fin	LIKE	pitæː	4	1	1.0
fin	LIKE	tʏkætæ	6	1	1.0
fin	LAUGH	nɑwrɑː	5	2	0.6875
fin	MOVE (AFFECT EMOTIONALLY)	liːkʊtːɑː	6	1	1.0
fin	CRY	itkɛæ	5	2	1.4545454545454546
fin	BE ANGRY	suːtːʊɑ	5	1	1.4545454545454546
fin	FEAR (BE AFRAID)	pɛlætæ	6	1	1.0
fin	FLEE	pɑɛtɑ	5	1	1.4545454545454546
fin	ESCAPE	pɑɛtɑ	5	1	1.4545454545454546
fin	SEE	næxdæ	5	2	0.6875
fin	LOOK	kɑt͡sɔɑ	5	2	1.0
fin	WATCH	kɑt͡sɔɑ	5	2	1.0
fin	HEAR	kuːlːɑ	4	1	1.0
fin	LISTEN	kuːnːɛlːɑ	6	1	1.0
fin	TASTE (SOMETHING)	mɑi̯stɑː	6	2	1.0
fin	SMELL (PERCEIVE)	hɑi̯stɑː	6	2	1.0
fin	FEEL (TACTUALLY)	tʊntɛɑ	6	2	1.0
fin	SEEM	tʊntʊɑ	6	2	1.0
fin	DO	tɛxdæ	5	2	0.6875
fin	BE ABLE	ɔsɑtɑ	5	1	1.4545454545454546
fin	WANT	tɑxtɔɑ	6	2	1.0
fin	BEGIN	rʊʋɛtɑ	6	1	1.0
fin	BEGIN	ɑlɔi̯tːɑː	6	1	1.909090909090909
fin	FINISH	lɔpɛtːɑː	6	1	1.0
fin	SUCCEED	ɔnːistʊɑ	7	2	1.3125
fin	RESULT IN	sʊjʊɑ	5	1	1.4545454545454546
fin	RESULT IN	jɔwtʊɑ	6	2	1.0
fin	OPEN	ɑʋɑtɑ	5	1	1.4545454545454546
fin	OPEN	ɑwkɑi̯stɑ	8	2	1.0
fin	SHUT	sʊlkɛɑ	6	2	1.0
fin	PUT	pɑnːɑ	4	1	1.0
fin	PUT	ɑsɛtːɑː	5	1	1.4545454545454546
fin	LAY (VERB)	pɑnːɑ	4	1	1.0
fin	LAY (VERB)	ɑsɛtːɑː	5	1	1.4545454545454546
fin	TOUCH	kɔskɛɑ	6	2	1.0
fin	TOUCH	kɔskɛtːɑː	7	2	0.7619047619047619
fin	CONNECT	liːtːæː	4	1	1.0
fin	CONNECT	ʏxdistæː	7	2	0.7619047619047619
fin	COVER	kɑtːɑː	4	1	1.0
fin	COVER	pɛi̯tːæː	5	1	1.4545454545454546
fin	HANG UP	ripʊstɑː	7	2	0.7619047619047619
fin	LIGHT (IGNITE)	sʏtʏtːæː	6	1	1.0
fin	PICK UP	ʏlœs nɔstɑː	10	2	0.8076923076923077
fin	PICK UP	nɔstɑː	5	2	0.6875
fin	LOSE	kɑdɔtːɑː	6	1	1.0
fin	DROP (SOMETHING)	pʊdɔtːɑː	6	1	1.0
fin	MAKE	tɛxdæ	5	2	0.6875
fin	PRODUCE	tuɔ̯tːɑː	5	1	1.4545454545454546
fin	PRODUCE	ʋɑlmistɑː	8	2	0.6153846153846154
fin	BUILD	rɑkɛntɑː	7	2	0.7619047619047619
fin	REPAIR	kɔrjɑtɑ	7	2	0.7619047619047619
fin	IMPROVE (SOMETHING)	pɑrɑntɑː	7	2	0.7619047619047619
fin	CHANGE	muːtːɑː	4	1	1.0
fin	DIG	kɑi̯ʋɑː	5	1	1.4545454545454546
fin	BEND (SOMETHING)	tɑi̯ʋʊtːɑː	7	1	1.3125
fin	TURN (SOMETHING)	kæːntæː	5	2	0.6875
fin	TURN AROUND	kæːntæː	5	2	0.6875
fin	LIFT	nɔstɑː	5	2	0.6875
fin	SEIZE	tɑrtːʊɑ	6	2	1.0
fin	HOLD	pitæː	4	1	1.0
fin	PRESS	pɑi̯nɑː	5	1	1.4545454545454546
fin	PRESS	pʊristɑː	7	2	0.7619047619047619
fin	PUSH	tyœ̯ntæː	6	2	1.0
fin	SCRAPE	rɑːpiɑ	5	1	1.4545454545454546
fin	LICK	nuɔ̯lːɑ	5	1	1.4545454545454546
fin	BITE	pʊrːɑ	4	1	1.0
fin	TIE	sitɔɑ	5	1	1.4545454545454546
fin	BREAK (DESTROY OR GET DESTROYED)	mʊrtɑː	5	2	0.6875
fin	KNOCK	kɔpʊtːɑː	6	1	1.0
fin	KNOCK	kɔlkʊtːɑː	7	2	0.7619047619047619
fin	HIT	lyœ̯dæ	5	1	1.4545454545454546
fin	GLUE	liːmɑtɑ	6	1	1.0
fin	RUB	hiɛ̯rɔɑ	6	1	1.909090909090909
fin	RUB	hɑŋːɑtɑ	6	1	1.0
fin	SPREAD OUT	siʋɛlːæ	6	1	1.0
fin	SHARPEN (SOMETHING)	hiɔɑ	4	1	2.666666666666667
fin	CUT	lɛi̯kɑtɑ	7	1	1.3125
fin	JOG (SOMETHING)	rɑʋistɑː	7	2	0.7619047619047619
fin	SHAKE	pʊdistɑː	7	2	0.7619047619047619
fin	SWING (SOMETHING)	hɛi̯lʊtːɑː	7	1	1.3125
fin	POUR	kɑːtɑː	4	1	1.0
fin	FILL	tæɥtːæː	5	2	0.6875
fin	WRAP	kæːriæ	5	1	1.4545454545454546
fin	CARRY	kɑntɑː	5	2	0.6875
fin	DRAG	rɑːhɑtɑ	6	1	1.0
fin	PULL	ʋɛtæː	4	1	1.0
fin	KEEP	sæi̯lʏtːæː	7	1	1.3125
fin	THROW	ʋiskɑtɑ	7	2	0.7619047619047619
fin	CATCH	nɑpɑtɑ	6	1	1.0
